record_id,source_kind,source_group,source_category,scenario_id,case_id,classification,is_legal_normal_reference,legal_normal_reason,source_path,raw_mdb_path,transient_report_path,mdb_read_status,mdb_table_names,operating_condition,start_power_pct,end_power_pct,ramp_rate_pct_per_min,transition_direction,accident_code,accident_name,injection_time_s,report_event_line,rows,column_count,non_time_variable_count,reference_97_variables_available,schema_97_columns,schema_extra_columns,schema_missing_columns,missing_cells,time_numeric,time_strictly_increasing,time_start_s,time_end_s,sampling_median_s,sampling_min_s,sampling_max_s,nonuniform_sampling_intervals,pwr_start_pct,pwr_end_pct,pwr_min_pct,pwr_max_pct,loca_initial_condition_match,pre_injection_rows,pre_injection_time_start_s,pre_injection_time_end_s,pre_injection_window_s,pre_injection_sampling_median_s,has_valid_pre_injection_sample,pre_window_usable_for_normal,independent_trajectory,independence_note,train_use,calibration_use,test_use,audit_note
accident_LLB_48,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_48,48,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/48.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/48.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/48Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 48.0 %",550,97,96,True,True,,,,True,True,0.0,5490.0,10.0,10.0,10.0,0,100.0,100.40462493896484,100.0,100.40462493896484,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_49,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_49,49,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/49.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/49.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/49Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 49.0 %",552,97,96,True,True,,,,True,True,0.0,5510.0,10.0,10.0,10.0,0,100.0,100.40727996826172,100.0,100.40727996826172,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_5,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_5,5,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/5.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/5.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/5Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 05.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.2876434326172,100.0,100.33602905273438,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_50,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_50,50,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/50.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/50.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/50Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 50.0 %",551,97,96,True,True,,,,True,True,0.0,5500.0,10.0,10.0,10.0,0,100.0,100.4099349975586,100.0,100.4099349975586,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_51,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_51,51,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/51.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/51.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/51Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 51.0 %",550,97,96,True,True,,,,True,True,0.0,5490.0,10.0,10.0,10.0,0,100.0,100.4125747680664,100.0,100.4125747680664,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_52,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_52,52,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/52.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/52.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/52Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 52.0 %",555,97,96,True,True,,,,True,True,0.0,5540.0,10.0,10.0,10.0,0,100.0,100.41522979736328,100.0,100.41522979736328,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_53,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_53,53,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/53.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/53.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/53Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 53.0 %",555,97,96,True,True,,,,True,True,0.0,5540.0,10.0,10.0,10.0,0,100.0,100.41785430908205,100.0,100.41785430908205,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_54,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_54,54,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/54.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/54.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/54Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 54.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.4205093383789,100.0,100.4205093383789,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_55,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_55,55,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/55.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/55.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/55Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 55.0 %",555,97,96,True,True,,,,True,True,0.0,5540.0,10.0,10.0,10.0,0,100.0,100.4236831665039,100.0,100.4236831665039,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_56,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_56,56,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/56.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/56.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/56Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 56.0 %",556,97,96,True,True,,,,True,True,0.0,5550.0,10.0,10.0,10.0,0,100.0,100.42633819580078,100.0,100.42633819580078,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_57,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_57,57,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/57.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/57.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/57Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 57.0 %",555,97,96,True,True,,,,True,True,0.0,5540.0,10.0,10.0,10.0,0,100.0,100.4289779663086,100.0,100.4289779663086,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_58,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_58,58,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/58.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/58.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/58Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 58.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.43163299560548,100.0,100.43163299560548,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_59,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_59,59,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/59.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/59.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/59Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 59.0 %",555,97,96,True,True,,,,True,True,0.0,5540.0,10.0,10.0,10.0,0,100.0,100.43427276611328,100.0,100.43427276611328,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_6,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_6,6,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/6.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/6.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/6Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 06.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.2902603149414,100.0,100.33602905273438,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_60,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_60,60,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/60.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/60.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/60Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 60.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.43746185302734,100.0,100.43746185302734,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_61,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_61,61,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/61.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/61.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/61Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 61.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.43958282470705,100.0,100.43958282470705,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_62,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_62,62,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/62.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/62.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/62Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 62.0 %",555,97,96,True,True,,,,True,True,0.0,5540.0,10.0,10.0,10.0,0,100.0,100.44275665283205,100.0,100.44275665283205,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_63,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_63,63,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/63.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/63.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/63Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 63.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.44539642333984,100.0,100.44539642333984,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_64,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_64,64,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/64.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/64.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/64Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 64.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.44803619384766,100.0,100.44803619384766,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_65,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_65,65,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/65.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/65.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/65Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 65.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.45069122314452,100.0,100.45069122314452,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_66,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_66,66,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/66.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/66.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/66Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 66.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.4538803100586,100.0,100.4538803100586,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_67,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_67,67,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/67.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/67.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/67Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 67.0 %",556,97,96,True,True,,,,True,True,0.0,5550.0,10.0,10.0,10.0,0,100.0,100.45599365234376,100.0,100.45599365234376,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_68,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_68,68,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/68.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/68.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/68Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 68.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.45917510986328,100.0,100.45917510986328,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_69,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_69,69,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/69.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/69.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/69Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 69.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.46127319335938,100.0,100.46127319335938,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_7,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_7,7,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/7.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/7.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/7Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 07.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.29291534423828,100.0,100.33602905273438,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_70,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_70,70,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/70.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/70.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/70Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 70.0 %",554,97,96,True,True,,,,True,True,0.0,5530.0,10.0,10.0,10.0,0,100.0,100.46446228027344,100.0,100.46446228027344,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_71,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_71,71,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/71.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/71.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/71Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 71.0 %",555,97,96,True,True,,,,True,True,0.0,5540.0,10.0,10.0,10.0,0,100.0,100.4670867919922,100.0,100.4670867919922,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_72,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_72,72,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/72.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/72.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/72Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 72.0 %",556,97,96,True,True,,,,True,True,0.0,5550.0,10.0,10.0,10.0,0,100.0,100.46974182128906,100.0,100.46974182128906,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_73,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_73,73,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/73.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/73.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/73Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 73.0 %",556,97,96,True,True,,,,True,True,0.0,5550.0,10.0,10.0,10.0,0,100.0,100.47238159179688,100.0,100.47238159179688,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_LLB_74,accident_pre_injection_audit,accident_pre_injection,LLB,LLB_74,74,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/74.csv,data/NuclearPowerPlantAccidentData/NPPAD/LLB/74.mdb,data/NuclearPowerPlantAccidentData/NPPAD/LLB/74Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,LLB,LLB,0.5,"000000.5 sec, Malfunction # 20 Fraction = 74.0 %",557,97,96,True,True,,,,True,True,0.0,5560.0,10.0,10.0,10.0,0,100.0,100.4750518798828,100.0,100.4750518798828,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
